Airline,Departure Time,Arrival Time,Price,Currency,Layovers,Departure Date,Source Airport,Destination Airport
UA,2024-10-05T11:11:00,2024-10-05T21:41:00,486.15,EUR,EWR,2024-10-05,FLL,SEA
UA,2024-10-05T09:50:00,2024-10-05T15:40:00,491.87,EUR,DEN,2024-10-05,FLL,SEA
UA,2024-10-05T08:00:00,2024-10-05T15:40:00,491.87,EUR,DEN,2024-10-05,FLL,SEA
UA,2024-10-05T09:50:00,2024-10-05T17:49:00,491.87,EUR,DEN,2024-10-05,FLL,SEA
UA,2024-10-05T08:00:00,2024-10-05T17:49:00,496.9,EUR,DEN,2024-10-05,FLL,SEA
UA,2024-10-05T18:57:00,2024-10-06T10:04:00,509.8,EUR,IAH,2024-10-05,FLL,SEA
UA,2024-10-05T17:05:00,2024-10-06T10:04:00,509.8,EUR,IAH,2024-10-05,FLL,SEA
UA,2024-10-05T18:57:00,2024-10-06T12:43:00,509.8,EUR,IAH,2024-10-05,FLL,SEA
UA,2024-10-05T12:30:00,2024-10-05T20:35:00,568.19,EUR,ORD,2024-10-05,FLL,SEA
UA,2024-10-05T11:11:00,2024-10-05T19:31:00,597.22,EUR,EWR,2024-10-05,FLL,SEA
UA,2024-10-05T10:35:00,2024-10-05T20:40:00,611.92,EUR,CLE,2024-10-05,FLL,SEA
UA,2024-10-05T09:00:00,2024-10-05T16:50:00,617.64,EUR,SFO,2024-10-05,FLL,SEA
UA,2024-10-05T09:00:00,2024-10-05T21:13:00,622.67,EUR,SFO,2024-10-05,FLL,SEA
B6,2024-10-05T14:30:00,2024-10-05T23:14:00,1509.89,EUR,EWR,2024-10-05,FLL,SEA
B6,2024-10-05T20:50:00,2024-10-05T23:55:00,80.21,EUR,,2024-10-05,FLL,SFO
B6,2024-10-05T10:00:00,2024-10-05T13:20:00,80.21,EUR,,2024-10-05,FLL,SFO
UA,2024-10-05T09:00:00,2024-10-05T12:00:00,125.36,EUR,,2024-10-05,FLL,SFO
AS,2024-10-05T10:15:00,2024-10-05T18:05:00,129.59,EUR,SEA,2024-10-05,FLL,SFO
UA,2024-10-05T18:57:00,2024-10-05T23:44:00,177.97,EUR,IAH,2024-10-05,FLL,SFO
UA,2024-10-05T17:05:00,2024-10-05T22:00:00,177.97,EUR,IAH,2024-10-05,FLL,SFO
UA,2024-10-05T08:00:00,2024-10-05T13:05:00,177.97,EUR,DEN,2024-10-05,FLL,SFO
UA,2024-10-05T07:00:00,2024-10-05T12:12:00,177.97,EUR,IAH,2024-10-05,FLL,SFO
UA,2024-10-05T09:50:00,2024-10-05T15:21:00,177.97,EUR,DEN,2024-10-05,FLL,SFO
UA,2024-10-05T17:05:00,2024-10-05T23:44:00,177.97,EUR,IAH,2024-10-05,FLL,SFO
UA,2024-10-05T07:00:00,2024-10-05T14:07:00,177.97,EUR,IAH,2024-10-05,FLL,SFO
UA,2024-10-05T08:00:00,2024-10-05T15:21:00,177.97,EUR,DEN,2024-10-05,FLL,SFO
UA,2024-10-05T09:50:00,2024-10-05T17:43:00,177.97,EUR,DEN,2024-10-05,FLL,SFO
UA,2024-10-05T12:10:00,2024-10-05T20:53:00,177.97,EUR,IAD,2024-10-05,FLL,SFO
UA,2024-10-05T12:10:00,2024-10-05T20:57:00,177.97,EUR,IAD,2024-10-05,FLL,SFO
UA,2024-10-05T15:43:00,2024-10-05T20:43:00,177.97,EUR,DEN,2024-10-05,FLL,SFO
UA,2024-10-05T12:55:00,2024-10-05T18:29:00,177.97,EUR,IAH,2024-10-05,FLL,SFO
UA,2024-10-05T12:55:00,2024-10-05T20:29:00,177.97,EUR,IAH,2024-10-05,FLL,SFO
UA,2024-10-05T16:26:00,2024-10-05T22:55:00,223.12,EUR,ORD,2024-10-05,FLL,SFO
UA,2024-10-05T08:28:00,2024-10-05T16:43:00,223.12,EUR,EWR,2024-10-05,FLL,SFO
UA,2024-10-05T07:05:00,2024-10-05T16:43:00,223.12,EUR,EWR,2024-10-05,FLL,SFO
UA,2024-10-05T11:11:00,2024-10-05T19:32:00,239.24,EUR,EWR,2024-10-05,FLL,SFO
B6,2024-10-05T15:50:00,2024-10-06T01:00:00,239.24,EUR,BOS,2024-10-05,FLL,SFO
B6,2024-10-05T13:06:00,2024-10-06T00:15:00,244.27,EUR,JFK,2024-10-05,FLL,SFO
B6,2024-10-05T07:14:00,2024-10-05T20:20:00,252.87,EUR,BOS,2024-10-05,FLL,SFO
B6,2024-10-05T07:14:00,2024-10-05T23:20:00,252.87,EUR,BOS,2024-10-05,FLL,SFO
UA,2024-10-05T12:30:00,2024-10-05T18:42:00,299.44,EUR,ORD,2024-10-05,FLL,SFO
UA,2024-10-05T12:30:00,2024-10-05T19:20:00,299.44,EUR,ORD,2024-10-05,FLL,SFO
UA,2024-10-05T07:05:00,2024-10-05T14:43:00,299.44,EUR,EWR,2024-10-05,FLL,SFO
B6,2024-10-05T19:54:00,2024-10-06T10:25:00,304.47,EUR,BOS,2024-10-05,FLL,SFO
B6,2024-10-05T15:50:00,2024-10-06T10:25:00,304.47,EUR,BOS,2024-10-05,FLL,SFO
UA,2024-10-05T08:28:00,2024-10-05T17:45:00,371.47,EUR,EWR,2024-10-05,FLL,SFO
B6,2024-10-05T19:54:00,2024-10-06T12:10:00,385.1,EUR,BOS,2024-10-05,FLL,SFO
B6,2024-10-05T10:34:00,2024-10-06T00:15:00,415.2,EUR,JFK,2024-10-05,FLL,SFO
3M,2024-10-05T15:50:00,2024-10-05T21:50:00,431.67,EUR,TPA,2024-10-05,FLL,SFO
UA,2024-10-05T14:56:00,2024-10-06T09:30:00,442.07,EUR,EWR,2024-10-05,FLL,SFO
3M,2024-10-05T09:05:00,2024-10-05T21:58:00,445.3,EUR,MCO,2024-10-05,FLL,SFO
B6,2024-10-05T20:00:00,2024-10-06T11:45:00,446.37,EUR,JFK,2024-10-05,FLL,SFO
B6,2024-10-05T13:06:00,2024-10-06T11:45:00,446.37,EUR,JFK,2024-10-05,FLL,SFO
UA,2024-10-05T12:10:00,2024-10-05T22:55:00,467.87,EUR,IAD,2024-10-05,FLL,SFO
UA,2024-10-05T16:26:00,2024-10-06T09:09:00,470.02,EUR,ORD,2024-10-05,FLL,SFO
UA,2024-10-05T15:43:00,2024-10-06T07:42:00,472.17,EUR,DEN,2024-10-05,FLL,SFO
UA,2024-10-05T18:57:00,2024-10-06T08:09:00,505.5,EUR,IAH,2024-10-05,FLL,SFO
B6,2024-10-05T20:00:00,2024-10-06T14:15:00,514.1,EUR,JFK,2024-10-05,FLL,SFO
UA,2024-10-05T12:47:00,2024-10-05T20:52:00,629.47,EUR,EWR,2024-10-05,FLL,SFO
UA,2024-10-05T11:11:00,2024-10-05T20:52:00,629.47,EUR,EWR,2024-10-05,FLL,SFO
AS,2024-10-05T10:15:00,2024-10-05T22:04:00,631.27,EUR,SEA,2024-10-05,FLL,SFO
UA,2024-10-05T12:30:00,2024-10-05T20:28:00,675.69,EUR,ORD,2024-10-05,FLL,SFO
AS,2024-10-05T10:15:00,2024-10-05T18:40:00,808.99,EUR,SEA,2024-10-05,FLL,SFO
NK,2024-10-05T07:05:00,2024-10-05T13:07:00,114.54,EUR,DFW,2024-10-05,FLL,SJC
NK,2024-10-05T18:15:00,2024-10-05T23:35:00,127.44,EUR,LAS,2024-10-05,FLL,SJC
NK,2024-10-05T22:17:00,2024-10-06T08:56:00,132.47,EUR,LAS,2024-10-05,FLL,SJC
NK,2024-10-05T22:17:00,2024-10-06T10:05:00,132.47,EUR,LAS,2024-10-05,FLL,SJC
NK,2024-10-05T18:15:00,2024-10-06T08:56:00,132.47,EUR,LAS,2024-10-05,FLL,SJC
NK,2024-10-05T22:17:00,2024-10-06T11:27:00,148.79,EUR,LAS;LAX,2024-10-05,FLL,SJC
NK,2024-10-05T19:40:00,2024-10-06T08:56:00,149.86,EUR,DFW;LAS,2024-10-05,FLL,SJC
NK,2024-10-05T07:05:00,2024-10-05T23:35:00,149.86,EUR,DFW;LAS,2024-10-05,FLL,SJC
NK,2024-10-05T14:47:00,2024-10-06T11:27:00,153.82,EUR,IAH;LAX,2024-10-05,FLL,SJC
NK,2024-10-05T09:07:00,2024-10-06T11:27:00,153.82,EUR,ATL;LAX,2024-10-05,FLL,SJC
NK,2024-10-05T19:40:00,2024-10-06T13:07:00,156.12,EUR,DFW,2024-10-05,FLL,SJC
NK,2024-10-05T19:40:00,2024-10-06T10:05:00,161.69,EUR,DFW;LAS,2024-10-05,FLL,SJC
NK,2024-10-05T07:05:00,2024-10-05T23:35:00,161.69,EUR,DFW;LAS,2024-10-05,FLL,SJC
NK,2024-10-05T18:15:00,2024-10-06T11:27:00,161.69,EUR,LAS;LAX,2024-10-05,FLL,SJC
NK,2024-10-05T22:30:00,2024-10-06T17:32:00,166.72,EUR,ATL;LAS,2024-10-05,FLL,SJC
NK,2024-10-05T22:17:00,2024-10-06T20:50:00,166.72,EUR,LAS;LAX,2024-10-05,FLL,SJC
NK,2024-10-05T22:17:00,2024-10-06T20:50:00,174.24,EUR,LAS;LAX,2024-10-05,FLL,SJC
NK,2024-10-05T19:40:00,2024-10-06T10:05:00,185.34,EUR,DFW;LAS,2024-10-05,FLL,SJC
NK,2024-10-05T20:49:00,2024-10-06T11:27:00,185.34,EUR,IAH;LAX,2024-10-05,FLL,SJC
NK,2024-10-05T14:47:00,2024-10-06T11:27:00,185.34,EUR,IAH;LAX,2024-10-05,FLL,SJC
NK,2024-10-05T20:49:00,2024-10-06T20:50:00,190.37,EUR,IAH;LAX,2024-10-05,FLL,SJC
NK,2024-10-05T16:30:00,2024-10-06T17:32:00,243.04,EUR,ATL;LAS,2024-10-05,FLL,SJC
NK,2024-10-05T22:30:00,2024-10-06T20:50:00,244.46,EUR,ATL;LAX,2024-10-05,FLL,SJC
NK,2024-10-05T22:30:00,2024-10-06T20:50:00,249.49,EUR,ATL;LAX,2024-10-05,FLL,SJC
AS,2024-10-05T10:15:00,2024-10-05T17:01:00,249.99,EUR,SEA,2024-10-05,FLL,SJC
AS,2024-10-05T10:15:00,2024-10-05T19:09:00,249.99,EUR,SEA,2024-10-05,FLL,SJC
AS,2024-10-05T13:41:00,2024-10-05T21:06:00,295.14,EUR,DFW,2024-10-05,FLL,SJC
UA,2024-10-05T17:05:00,2024-10-05T21:54:00,359.64,EUR,IAH,2024-10-05,FLL,SJC
UA,2024-10-05T08:00:00,2024-10-05T13:22:00,359.64,EUR,DEN,2024-10-05,FLL,SJC
UA,2024-10-05T09:50:00,2024-10-05T17:45:00,359.64,EUR,DEN,2024-10-05,FLL,SJC
3M,2024-10-05T08:55:00,2024-10-05T21:54:00,432.59,EUR,TPA;IAH,2024-10-05,FLL,SJC
UA,2024-10-05T12:55:00,2024-10-05T22:12:00,545.81,EUR,IAH;LAX,2024-10-05,FLL,SJC
UA,2024-10-05T12:55:00,2024-10-05T22:12:00,545.81,EUR,IAH;LAX,2024-10-05,FLL,SJC
UA,2024-10-05T11:11:00,2024-10-05T22:12:00,545.81,EUR,EWR;LAX,2024-10-05,FLL,SJC
UA,2024-10-05T12:55:00,2024-10-05T22:28:00,561.93,EUR,IAH;SAN,2024-10-05,FLL,SJC
AS,2024-10-05T08:47:00,2024-10-05T19:09:00,594.18,EUR,DFW;SEA,2024-10-05,FLL,SJC
UA,2024-10-05T12:55:00,2024-10-05T21:54:00,594.72,EUR,IAH,2024-10-05,FLL,SJC
UA,2024-10-05T15:43:00,2024-10-05T20:57:00,603.67,EUR,DEN,2024-10-05,FLL,SJC
UA,2024-10-05T09:50:00,2024-10-05T20:57:00,608.7,EUR,DEN,2024-10-05,FLL,SJC
UA,2024-10-05T11:11:00,2024-10-05T22:12:00,632.88,EUR,EWR;LAX,2024-10-05,FLL,SJC
UA,2024-10-05T08:00:00,2024-10-05T17:45:00,639.87,EUR,DEN,2024-10-05,FLL,SJC
NK,2024-10-05T22:17:00,2024-10-06T11:01:00,149.67,EUR,LAS,2024-10-05,FLL,SNA
NK,2024-10-05T18:15:00,2024-10-06T11:01:00,149.67,EUR,LAS,2024-10-05,FLL,SNA
NK,2024-10-05T22:17:00,2024-10-06T21:01:00,149.67,EUR,LAS,2024-10-05,FLL,SNA
NK,2024-10-05T18:15:00,2024-10-06T21:01:00,149.67,EUR,LAS,2024-10-05,FLL,SNA
UA,2024-10-05T09:00:00,2024-10-05T19:17:00,267.92,EUR,SFO,2024-10-05,FLL,SNA
AS,2024-10-05T10:15:00,2024-10-05T18:40:00,314.49,EUR,SEA,2024-10-05,FLL,SNA
AS,2024-10-05T10:15:00,2024-10-05T20:05:00,314.49,EUR,SEA,2024-10-05,FLL,SNA
UA,2024-10-05T07:00:00,2024-10-05T11:08:00,359.64,EUR,IAH,2024-10-05,FLL,SNA
UA,2024-10-05T17:05:00,2024-10-05T22:00:00,359.64,EUR,IAH,2024-10-05,FLL,SNA
UA,2024-10-05T08:00:00,2024-10-05T12:58:00,359.64,EUR,DEN,2024-10-05,FLL,SNA
UA,2024-10-05T09:50:00,2024-10-05T15:11:00,359.64,EUR,DEN,2024-10-05,FLL,SNA
UA,2024-10-05T15:43:00,2024-10-05T21:10:00,359.64,EUR,DEN,2024-10-05,FLL,SNA
UA,2024-10-05T12:55:00,2024-10-05T18:50:00,359.64,EUR,IAH,2024-10-05,FLL,SNA
UA,2024-10-05T09:00:00,2024-10-05T15:02:00,359.64,EUR,SFO,2024-10-05,FLL,SNA
UA,2024-10-05T12:30:00,2024-10-05T18:47:00,359.64,EUR,ORD,2024-10-05,FLL,SNA
UA,2024-10-05T14:56:00,2024-10-05T21:43:00,359.64,EUR,EWR,2024-10-05,FLL,SNA
UA,2024-10-05T08:00:00,2024-10-05T15:11:00,359.64,EUR,DEN,2024-10-05,FLL,SNA
UA,2024-10-05T09:50:00,2024-10-05T17:16:00,359.64,EUR,DEN,2024-10-05,FLL,SNA
UA,2024-10-05T08:28:00,2024-10-05T17:23:00,359.64,EUR,EWR,2024-10-05,FLL,SNA
UA,2024-10-05T12:47:00,2024-10-05T21:43:00,359.64,EUR,EWR,2024-10-05,FLL,SNA
UA,2024-10-05T15:43:00,2024-10-06T09:16:00,472.17,EUR,DEN,2024-10-05,FLL,SNA
UA,2024-10-05T12:55:00,2024-10-05T22:00:00,518.4,EUR,IAH,2024-10-05,FLL,SNA
UA,2024-10-05T07:00:00,2024-10-05T18:50:00,518.4,EUR,IAH,2024-10-05,FLL,SNA
UA,2024-10-05T18:57:00,2024-10-06T11:08:00,518.4,EUR,IAH,2024-10-05,FLL,SNA
UA,2024-10-05T09:00:00,2024-10-05T15:37:00,530.57,EUR,SFO,2024-10-05,FLL,SNA
UA,2024-10-05T09:00:00,2024-10-05T15:39:00,530.57,EUR,SFO,2024-10-05,FLL,SNA
UA,2024-10-05T07:05:00,2024-10-05T17:23:00,540.97,EUR,EWR,2024-10-05,FLL,SNA
UA,2024-10-05T16:26:00,2024-10-06T09:16:00,561.59,EUR,ORD,2024-10-05,FLL,SNA
UA,2024-10-05T14:56:00,2024-10-06T10:38:00,568.92,EUR,EWR,2024-10-05,FLL,SNA
UA,2024-10-05T12:47:00,2024-10-06T10:38:00,568.92,EUR,EWR,2024-10-05,FLL,SNA
UA,2024-10-05T12:30:00,2024-10-06T09:16:00,642.21,EUR,ORD,2024-10-05,FLL,SNA
UA,2024-10-05T16:26:00,2024-10-06T11:36:00,1223.6,EUR,ORD,2024-10-05,FLL,SNA
B6,2024-10-05T20:03:00,2024-10-06T18:47:00,1509.74,EUR,RDU,2024-10-05,FLL,SNA
B6,2024-10-05T20:58:00,2024-10-06T10:38:00,1793.35,EUR,EWR,2024-10-05,FLL,SNA
B6,2024-10-05T10:34:00,2024-10-05T17:39:00,261.82,EUR,JFK,2024-10-05,FLL,SRQ
B6,2024-10-05T08:40:00,2024-10-05T17:39:00,261.82,EUR,JFK,2024-10-05,FLL,SRQ
UA,2024-10-05T12:10:00,2024-10-06T15:03:00,279.94,EUR,IAD,2024-10-05,FLL,SRQ
UA,2024-10-05T14:56:00,2024-10-06T09:56:00,289.42,EUR,EWR,2024-10-05,FLL,SRQ
UA,2024-10-05T12:47:00,2024-10-06T09:56:00,289.42,EUR,EWR,2024-10-05,FLL,SRQ
B6,2024-10-05T19:54:00,2024-10-06T13:15:00,293.72,EUR,BOS,2024-10-05,FLL,SRQ
B6,2024-10-05T15:50:00,2024-10-06T13:15:00,293.72,EUR,BOS,2024-10-05,FLL,SRQ
UA,2024-10-05T16:26:00,2024-10-06T15:03:00,466.8,EUR,ORD,2024-10-05,FLL,SRQ
UA,2024-10-05T14:56:00,2024-10-05T22:32:00,540.24,EUR,EWR,2024-10-05,FLL,SRQ
UA,2024-10-05T12:47:00,2024-10-05T22:32:00,558.52,EUR,EWR,2024-10-05,FLL,SRQ
B6,2024-10-05T20:58:00,2024-10-06T09:56:00,1452.57,EUR,EWR,2024-10-05,FLL,SRQ
B6,2024-10-05T14:30:00,2024-10-06T09:56:00,1452.57,EUR,EWR,2024-10-05,FLL,SRQ
B6,2024-10-05T14:30:00,2024-10-05T22:32:00,1501.29,EUR,EWR,2024-10-05,FLL,SRQ
B6,2024-10-05T20:58:00,2024-10-06T22:32:00,1677.25,EUR,EWR,2024-10-05,FLL,SRQ
NK,2024-10-05T21:44:00,2024-10-06T08:02:00,117.42,EUR,MCO,2024-10-05,FLL,STL
NK,2024-10-05T08:00:00,2024-10-06T08:02:00,117.42,EUR,MCO,2024-10-05,FLL,STL
NK,2024-10-05T22:17:00,2024-10-06T21:07:00,145.37,EUR,LAS,2024-10-05,FLL,STL
NK,2024-10-05T18:15:00,2024-10-06T21:07:00,145.37,EUR,LAS,2024-10-05,FLL,STL
UA,2024-10-05T17:05:00,2024-10-05T22:15:00,246.77,EUR,IAH,2024-10-05,FLL,STL
UA,2024-10-05T08:28:00,2024-10-05T16:07:00,246.77,EUR,EWR,2024-10-05,FLL,STL
UA,2024-10-05T12:55:00,2024-10-05T20:46:00,246.77,EUR,IAH,2024-10-05,FLL,STL
UA,2024-10-05T14:56:00,2024-10-05T23:02:00,246.77,EUR,EWR,2024-10-05,FLL,STL
UA,2024-10-05T16:26:00,2024-10-05T21:52:00,246.77,EUR,ORD,2024-10-05,FLL,STL
UA,2024-10-05T12:10:00,2024-10-05T18:49:00,246.77,EUR,IAD,2024-10-05,FLL,STL
UA,2024-10-05T09:00:00,2024-10-06T17:08:00,308.77,EUR,SFO,2024-10-05,FLL,STL
UA,2024-10-05T12:10:00,2024-10-06T09:58:00,361.45,EUR,IAD,2024-10-05,FLL,STL
UA,2024-10-05T07:05:00,2024-10-05T16:07:00,362.52,EUR,EWR,2024-10-05,FLL,STL
UA,2024-10-05T12:47:00,2024-10-05T23:02:00,362.52,EUR,EWR,2024-10-05,FLL,STL
UA,2024-10-05T14:56:00,2024-10-06T10:36:00,391.55,EUR,EWR,2024-10-05,FLL,STL
UA,2024-10-05T12:47:00,2024-10-06T10:36:00,391.55,EUR,EWR,2024-10-05,FLL,STL
UA,2024-10-05T09:00:00,2024-10-06T16:22:00,402.49,EUR,SFO,2024-10-05,FLL,STL
UA,2024-10-05T16:26:00,2024-10-06T10:07:00,411.97,EUR,ORD,2024-10-05,FLL,STL
UA,2024-10-05T12:55:00,2024-10-05T22:15:00,413.05,EUR,IAH,2024-10-05,FLL,STL
UA,2024-10-05T18:57:00,2024-10-06T09:54:00,413.05,EUR,IAH,2024-10-05,FLL,STL
UA,2024-10-05T17:05:00,2024-10-06T09:54:00,413.05,EUR,IAH,2024-10-05,FLL,STL
UA,2024-10-05T07:00:00,2024-10-05T16:22:00,438.85,EUR,IAH,2024-10-05,FLL,STL
UA,2024-10-05T07:00:00,2024-10-05T20:46:00,438.85,EUR,IAH,2024-10-05,FLL,STL
UA,2024-10-05T18:57:00,2024-10-06T16:22:00,438.85,EUR,IAH,2024-10-05,FLL,STL
UA,2024-10-05T12:30:00,2024-10-05T17:11:00,466.07,EUR,ORD,2024-10-05,FLL,STL
UA,2024-10-05T09:50:00,2024-10-05T20:53:00,472.17,EUR,DEN,2024-10-05,FLL,STL
UA,2024-10-05T08:00:00,2024-10-05T20:53:00,472.17,EUR,DEN,2024-10-05,FLL,STL
UA,2024-10-05T15:43:00,2024-10-06T12:43:00,490.45,EUR,DEN,2024-10-05,FLL,STL
UA,2024-10-05T09:50:00,2024-10-05T16:30:00,520.89,EUR,DEN,2024-10-05,FLL,STL
UA,2024-10-05T08:00:00,2024-10-05T16:30:00,520.89,EUR,DEN,2024-10-05,FLL,STL
AS,2024-10-05T10:15:00,2024-10-05T23:58:00,692.55,EUR,SEA,2024-10-05,FLL,STL
AS,2024-10-05T10:15:00,2024-10-06T13:28:00,692.55,EUR,SEA,2024-10-05,FLL,STL
B6,2024-10-05T14:30:00,2024-10-05T23:02:00,1393.79,EUR,EWR,2024-10-05,FLL,STL
B6,2024-10-05T20:58:00,2024-10-06T10:36:00,1410.65,EUR,EWR,2024-10-05,FLL,STL
NK,2024-10-05T08:30:00,2024-10-05T09:31:00,49.04,EUR,,2024-10-05,FLL,TPA
NK,2024-10-05T15:21:00,2024-10-05T16:23:00,49.04,EUR,,2024-10-05,FLL,TPA
NK,2024-10-05T14:47:00,2024-10-05T21:25:00,82.29,EUR,IAH,2024-10-05,FLL,TPA
NK,2024-10-05T18:15:00,2024-10-06T05:30:00,82.29,EUR,LAS,2024-10-05,FLL,TPA
NK,2024-10-05T22:30:00,2024-10-06T08:03:00,87.32,EUR,ATL,2024-10-05,FLL,TPA
NK,2024-10-05T13:27:00,2024-10-05T23:15:00,87.32,EUR,BWI,2024-10-05,FLL,TPA
NK,2024-10-05T16:30:00,2024-10-06T08:03:00,102.37,EUR,ATL,2024-10-05,FLL,TPA
NK,2024-10-05T17:35:00,2024-10-06T14:16:00,115.27,EUR,IND,2024-10-05,FLL,TPA
NK,2024-10-05T14:20:00,2024-10-06T18:00:00,115.27,EUR,ACY,2024-10-05,FLL,TPA
NK,2024-10-05T06:35:00,2024-10-05T21:25:00,133.55,EUR,IAH,2024-10-05,FLL,TPA
NK,2024-10-05T19:10:00,2024-10-06T10:10:00,142.15,EUR,MSY,2024-10-05,FLL,TPA
NK,2024-10-05T19:10:00,2024-10-06T19:56:00,142.15,EUR,MSY,2024-10-05,FLL,TPA
NK,2024-10-05T09:04:00,2024-10-06T10:10:00,142.15,EUR,MSY,2024-10-05,FLL,TPA
NK,2024-10-05T19:40:00,2024-10-06T11:19:00,142.15,EUR,DFW,2024-10-05,FLL,TPA
NK,2024-10-05T15:01:00,2024-10-06T11:19:00,142.15,EUR,DFW,2024-10-05,FLL,TPA
NK,2024-10-05T16:30:00,2024-10-06T07:54:00,150.75,EUR,CLT,2024-10-05,FLL,TPA
NK,2024-10-05T14:53:00,2024-10-06T07:54:00,150.75,EUR,CLT,2024-10-05,FLL,TPA
NK,2024-10-05T21:20:00,2024-10-06T23:15:00,172.25,EUR,BWI,2024-10-05,FLL,TPA
NK,2024-10-05T18:35:00,2024-10-06T10:01:00,177.62,EUR,ORD,2024-10-05,FLL,TPA
NK,2024-10-05T14:59:00,2024-10-06T10:01:00,177.62,EUR,ORD,2024-10-05,FLL,TPA
NK,2024-10-05T18:35:00,2024-10-06T23:20:00,177.62,EUR,ORD,2024-10-05,FLL,TPA
NK,2024-10-05T20:20:00,2024-10-06T16:59:00,177.62,EUR,DTW,2024-10-05,FLL,TPA
B6,2024-10-05T07:14:00,2024-10-05T17:45:00,194.09,EUR,BOS,2024-10-05,FLL,TPA
B6,2024-10-05T14:30:00,2024-10-06T11:57:00,212.02,EUR,EWR,2024-10-05,FLL,TPA
B6,2024-10-05T19:54:00,2024-10-06T09:31:00,230.3,EUR,BOS,2024-10-05,FLL,TPA
B6,2024-10-05T19:54:00,2024-10-06T13:20:00,230.3,EUR,BOS,2024-10-05,FLL,TPA
B6,2024-10-05T15:50:00,2024-10-06T09:31:00,230.3,EUR,BOS,2024-10-05,FLL,TPA
B6,2024-10-05T15:50:00,2024-10-06T13:20:00,230.3,EUR,BOS,2024-10-05,FLL,TPA
UA,2024-10-05T07:05:00,2024-10-05T17:05:00,280.82,EUR,EWR,2024-10-05,FLL,TPA
UA,2024-10-05T11:11:00,2024-10-05T21:25:00,280.82,EUR,EWR,2024-10-05,FLL,TPA
UA,2024-10-05T14:56:00,2024-10-06T09:56:00,280.82,EUR,EWR,2024-10-05,FLL,TPA
F9,2024-10-05T11:34:00,2024-10-05T14:40:00,44.74,EUR,,2024-10-05,HOU,ATL
NK,2024-10-05T11:09:00,2024-10-05T14:12:00,67.31,EUR,,2024-10-05,HOU,ATL
NK,2024-10-05T06:19:00,2024-10-05T19:56:00,97.0,EUR,DFW,2024-10-05,HOU,ATL
NK,2024-10-05T17:24:00,2024-10-06T00:24:00,101.64,EUR,FLL,2024-10-05,HOU,ATL
NK,2024-10-05T12:25:00,2024-10-05T19:58:00,101.64,EUR,BWI,2024-10-05,HOU,ATL
NK,2024-10-05T12:23:00,2024-10-05T22:03:00,101.64,EUR,LAX,2024-10-05,HOU,ATL
NK,2024-10-05T05:40:00,2024-10-05T17:40:00,106.67,EUR,MCO,2024-10-05,HOU,ATL
NK,2024-10-05T05:45:00,2024-10-05T18:26:00,106.67,EUR,FLL,2024-10-05,HOU,ATL
NK,2024-10-05T22:35:00,2024-10-06T14:36:00,106.67,EUR,LAX,2024-10-05,HOU,ATL
NK,2024-10-05T18:14:00,2024-10-06T16:47:00,110.97,EUR,TPA,2024-10-05,HOU,ATL
NK,2024-10-05T15:11:00,2024-10-06T09:41:00,113.12,EUR,DFW,2024-10-05,HOU,ATL
NK,2024-10-05T15:11:00,2024-10-06T15:16:00,113.12,EUR,DFW,2024-10-05,HOU,ATL
F9,2024-10-05T09:59:00,2024-10-05T17:57:00,116.69,EUR,MDW,2024-10-05,HOU,ATL
F9,2024-10-05T11:24:00,2024-10-05T19:35:00,116.69,EUR,MCO,2024-10-05,HOU,ATL
NK,2024-10-05T05:58:00,2024-10-06T00:03:00,120.65,EUR,DTW,2024-10-05,HOU,ATL
F9,2024-10-05T05:45:00,2024-10-05T19:32:00,121.72,EUR,DEN,2024-10-05,HOU,ATL
F9,2024-10-05T12:52:00,2024-10-06T04:49:00,121.72,EUR,DEN,2024-10-05,HOU,ATL
F9,2024-10-05T11:24:00,2024-10-06T10:10:00,121.72,EUR,MCO,2024-10-05,HOU,ATL
F9,2024-10-05T05:45:00,2024-10-06T04:49:00,121.72,EUR,DEN,2024-10-05,HOU,ATL
NK,2024-10-05T05:45:00,2024-10-06T00:24:00,123.87,EUR,FLL,2024-10-05,HOU,ATL
NK,2024-10-05T06:31:00,2024-10-06T07:58:00,123.87,EUR,MSY,2024-10-05,HOU,ATL
UA,2024-10-05T18:41:00,2024-10-05T21:50:00,156.54,EUR,,2024-10-05,HOU,ATL
UA,2024-10-05T14:35:00,2024-10-05T17:45:00,156.54,EUR,,2024-10-05,HOU,ATL
UA,2024-10-05T07:30:00,2024-10-05T10:42:00,156.54,EUR,,2024-10-05,HOU,ATL
UA,2024-10-05T11:55:00,2024-10-05T15:11:00,156.54,EUR,,2024-10-05,HOU,ATL
UA,2024-10-05T14:20:00,2024-10-05T21:26:00,165.07,EUR,ORD,2024-10-05,HOU,ATL
UA,2024-10-05T09:53:00,2024-10-05T17:30:00,165.07,EUR,ORD,2024-10-05,HOU,ATL
UA,2024-10-05T08:35:00,2024-10-05T17:30:00,165.07,EUR,ORD,2024-10-05,HOU,ATL
UA,2024-10-05T12:00:00,2024-10-05T21:26:00,165.07,EUR,ORD,2024-10-05,HOU,ATL
UA,2024-10-05T06:20:00,2024-10-05T13:40:00,254.29,EUR,ORD,2024-10-05,HOU,ATL
UA,2024-10-05T05:00:00,2024-10-05T13:40:00,254.29,EUR,ORD,2024-10-05,HOU,ATL
